15893.185,GET,26443776
1124.637,GET,2310144
20544.634,GET,40943616
1072.735,GET,2195456
2371.662,GET,4931584
14779.92,GET,30720000
72.071,GET,114688
9725.41,GET,20365312
744.242,PUT,65536
7715.124,GET,16187392
7476.525,GET,15548416
5190.317,GET,10764288
6997.225,GET,14663680
11372.508,GET,23822336
43.015,GET,16384
938.458,GET,1900544
25850.197,GET,54394880
424.325,GET,851968
331.408,GET,671744
984.094,GET,2080768
1617.906,GET,3342336
1601.552,GET,3342336
413.923,GET,819200
988.741,GET,2097152
46.029,GET,32768
58.152,GET,65536
41192.798,GET,86900736
971.405,GET,2080768
913.458,GET,1900544
13562.711,GET,28606464
66522.892,GET,132939776
4425.645,GET,9338880
8414.719,GET,17743872
26189.142,GET,55967744
6851.244,GET,14663680
5072.448,GET,10764288
933.27,GET,1966080
31940.586,GET,62947328
7538.604,GET,16187392
1042.181,GET,2195456
25428.066,GET,54394880
39.269,GET,32768
51595.439,GET,110198784
1508.145,GET,3162112
6826.095,GET,14663680
1587.206,GET,3342336
109805.115,PUT,33767424
1158.833,GET,2310144
24239.898,GET,51478528
1172.576,GET,2490368
72.432,GET,114688
29052.008,GET,55197696
38.573,GET,16384
156.458,GET,294912
67.701,GET,32768
1426.214,GET,2949120
1308.926,GET,2785280
1368.564,PUT,2228224
26514.94,GET,54394880
67.104,GET,65536
45.322,GET,16384
8302.682,GET,17743872
98.478,GET,196608
906.42,GET,1916928
37.92,GET,16384
25421.416,GET,54394880
88.718,GET,147456
323.383,GET,671744
52.969,GET,65536
115.205,GET,196608
12396.132,GET,26443776
39.114,GET,32768
3305.489,GET,7028736
511.573,GET,1064960
5090.103,GET,10764288
58.215,GET,65536
7349.938,GET,15269888
4001.856,GET,7946240
35.484,GET,16384
1110.49,GET,2195456
47.544,GET,65536
46.21,GET,16384
3707.71,PUT,5390336
23.492,GET,16384
17.688,GET,16384
973.148,GET,2097152
438.976,PUT,671744
172844.477,GET,358039552
34.407,GET,16384
5087.498,GET,10764288
2331.604,GET,4964352
1570.725,GET,3342336
911.841,GET,1916928
7571.967,GET,16187392
1088.884,GET,2310144
45588.446,GET,88768512
463.25,GET,589824
62.778,GET,16384
71.022,GET,32768
113812.38,GET,182452224
49.879,GET,16384
8655.543,GET,16187392
5037.061,GET,9388032
5515.335,GET,10272768
5466.136,GET,10272768
2591.74,GET,4833280
2010.354,GET,3768320
192339.312,GET,357416960
8226.91,GET,15548416
1769.635,GET,3342336
587.127,GET,1064960
11900.633,GET,17743872
7244.289,GET,13565952
509.654,GET,819200
413.142,GET,671744
14651.871,GET,26918912
4937.462,GET,9240576
1227.401,GET,2310144
8287.142,PUT,9240576
202.398,GET,294912
46.467,GET,16384
474.516,GET,819200
1065.264,GET,1900544
28495.584,GET,52412416
490919.766,PUT,170737664
998.901,GET,2080768
908.887,GET,1916928
83263.063,GET,170737664
932.824,GET,1966080
1063.172,GET,2310144
24488.002,GET,52412416
162.62,GET,294912
321.547,GET,671744
8253.293,GET,17743872
1558.717,GET,3342336
6842.957,GET,14663680
658.39,GET,1376256
32.469,GET,16384
52.855,GET,65536
25350.991,GET,54394880
33.352,GET,16384
7523.773,GET,16154624
25518.054,GET,54394880
8448.498,PUT,11059200
25031.827,GET,51478528
25276.315,GET,54394880
27506.723,GET,54394880
36.566,GET,16384
509.421,GET,1064960
274.515,GET,557056
24302.438,GET,52412416
9365.67,GET,20316160
14225.518,GET,30720000
7497.134,GET,16187392
4507.611,GET,9764864
1570.339,GET,3342336
1070.189,GET,2310144
4165.632,GET,9027584
32.35,GET,16384
155.117,GET,294912
1167.126,GET,2490368
337.946,GET,720896
156.33,GET,294912
540.122,GET,1146880
891.826,GET,1900544
48.541,GET,65536
7193.051,GET,15548416
41785.922,GET,86900736
984.539,GET,2080768
17309.31,GET,33767424
346.987,GET,737280
163.14,GET,294912
23909.985,GET,51478528
50052.245,GET,107085824
14110.142,GET,30720000
37.982,GET,32768
4972.217,GET,10764288
32.2,GET,16384
26051.826,GET,52412416
50918.25,GET,110215168
25145.734,GET,54394880
902.131,GET,1916928
15211.319,GET,30720000
395.445,GET,819200
2368.758,GET,5160960
1751.355,GET,3817472
398.987,GET,819200
966.282,GET,2097152
70600.623,GET,151633920
928.811,GET,1982464
1075.428,GET,2310144
1543.48,GET,3342336
1371.466,GET,2949120
26279.43,GET,54394880
120.06,GET,262144
1155.627,GET,2490368
9913.79,GET,21528576
169785.207,GET,367247360
39150.748,GET,83017728
1021.48,GET,2195456
41.519,GET,16384
33.023,GET,16384
37.875,GET,16384
393.922,GET,819200
2998.108,GET,6520832
39.197,GET,16384
24034.536,GET,52412416
1548.853,GET,3342336
9114.644,GET,19791872
24983.88,GET,54394880
7461.772,GET,16187392
7423.703,GET,16187392
2675.16,GET,5816320
1061.565,GET,2310144
4455.783,GET,9682944
1066.789,GET,2310144
1080.695,GET,2310144
924.446,GET,1966080
1020.277,GET,2162688
4814.215,GET,9879552
308.132,GET,655360
5016.922,GET,10764288
886.766,GET,1900544
47.268,GET,65536
32.008,GET,16384
24606.734,GET,51478528
23699.735,GET,51478528
2992.486,GET,6504448
4333.517,GET,9420800
156.7,GET,294912
8164.792,GET,17743872
40747.728,GET,86065152
379.639,PUT,163840
4987.333,GET,10698752
44.755,GET,32768
12783.485,GET,23248896
1200.103,GET,2080768
7825.97,GET,15548416
1071.078,GET,1900544
1058.012,GET,2310144
70638.917,GET,151633920
51.436,GET,16384
6929.324,GET,15024128
37.811,GET,16384
928.081,GET,1982464
1165.276,GET,2490368
324.293,GET,671744
24290.148,GET,51478528
1764.343,GET,3817472
24266.556,GET,52412416
34.303,GET,16384
158.334,GET,294912
48.366,GET,65536
39.348,GET,32768
77.942,GET,147456
46.648,GET,65536
13175.885,GET,26443776
701.186,GET,1507328
5462.029,GET,11862016
924.19,GET,1982464
837.306,GET,1818624
25848.0,GET,55967744
21830.254,GET,47415296
33.177,GET,16384
14195.684,GET,30539776
311.657,GET,655360
913.459,GET,1982464
12818.749,GET,27688960
307.918,GET,655360
14132.571,GET,30720000
956.046,GET,2080768
24821.395,GET,51478528
24996.832,GET,54394880
15070.096,GET,32653312
82.925,GET,16384
338.572,GET,704512
335.152,GET,704512
15028.74,GET,32653312
57570.316,GET,125108224
150.831,GET,278528
152.835,GET,278528
4484.09,GET,9764864
34.857,GET,16384
118931.186,GET,238272512
45.012,GET,32768
665.534,PUT,671744
1051.226,GET,2097152
53.996,GET,16384
163.201,GET,278528
1474.708,GET,2949120
1076.458,GET,2310144
54.883,GET,65536
45147.769,GET,95682560
41.605,GET,16384
399.405,GET,819200
955.825,GET,2080768
890.627,GET,1916928
35.33,GET,16384
25661.624,GET,55197696
2607.611,GET,5652480
319.178,GET,671744
972.52,GET,2097152
22751.209,GET,49577984
6760.8,GET,14663680
1569.559,GET,3342336
4160.553,GET,9027584
1061.321,GET,2310144
70290.677,GET,151633920
8124.804,GET,17743872
1977.729,GET,4259840
1057.506,GET,2310144
4285.049,GET,9338880
4215.648,GET,9027584
80.472,GET,147456
91529.47,GET,194838528
1346.307,GET,2310144
404.217,GET,655360
200.873,GET,294912
4216.389,GET,9027584
4966.62,GET,10764288
4979.321,GET,10764288
1061.342,GET,2310144
7448.241,GET,16187392
4398.634,GET,9519104
25003.59,GET,54394880
78.097,GET,147456
84794.158,GET,182452224
23543.999,GET,51478528
37152.819,GET,78348288
45678.531,PUT,54394880
4447.537,GET,9568256
11461.658,GET,22675456
1015.276,GET,2195456
6705.934,GET,14663680
393.996,GET,819200
554.725,GET,1179648
69568.556,GET,151633920
16950.454,GET,35553280
3755.088,GET,8159232
45.969,GET,65536
884.765,GET,1900544
35.174,GET,16384
8124.441,GET,17743872
1537.631,GET,3342336
319.04,GET,671744
4931.451,GET,10764288
953.674,GET,2097152
15116.651,GET,30720000
26082.572,GET,54394880
157.255,GET,294912
7433.828,GET,16187392
1060.165,GET,2310144
4312.717,GET,9388032
24878.451,GET,54394880
1537.115,GET,3342336
40.031,GET,16384
322.274,GET,671744
1066.255,GET,2310144
157.135,GET,294912
510.712,GET,1064960
1539.632,GET,3342336
391.906,GET,819200
7143.695,GET,15548416
37.221,GET,32768
396.457,GET,819200
40.295,GET,32768
948.356,GET,2080768
34.408,GET,16384
310.249,GET,655360
4515.47,GET,9830400
883.525,GET,1916928
40.923,GET,32768
17430.786,GET,36601856
26063.562,GET,54394880
917.962,GET,1982464
6714.399,GET,14663680
35.164,GET,16384
24925.524,GET,54394880
38.282,GET,32768
61051.67,GET,132939776
4577.914,GET,9879552
10161.689,GET,22102016
41100.552,GET,86900736
4977.94,GET,10764288
6742.637,GET,14663680
19943.394,GET,43368448
312.828,GET,655360
24407.524,GET,52920320
35.36,GET,16384
956.285,GET,2080768
38.14,GET,16384
159.998,GET,294912
8824.31,GET,19169280
4693.642,GET,10190848
54.564,GET,65536
23652.74,GET,51478528
56309.897,GET,117899264
156.029,GET,294912
30.901,GET,16384
894.07,GET,1916928
307.671,GET,655360
1372.243,GET,2949120
42.571,GET,49152
317.57,GET,671744
17540.271,GET,36782080
37.514,GET,16384
6705.527,GET,14663680
12084.762,GET,26443776
53.218,GET,65536
24915.685,GET,54394880
4270.448,GET,9338880
964.888,GET,2097152
1031.181,GET,2162688
8197.303,GET,17743872
33813.874,GET,68943872
23934.413,GET,52412416
24893.265,GET,54394880
24049.938,GET,52412416
40.552,GET,16384
5831.559,GET,12664832
1365.317,GET,2949120
947.619,GET,2080768
33145.822,PUT,54394880
41.058,GET,16384
4337.54,GET,9388032
878.49,GET,1867776
39.905,GET,32768
39833.256,GET,86900736
90.913,PUT,65536
426.971,GET,901120
41011.698,PUT,65699840
92.492,GET,147456
4322.429,GET,9338880
7415.118,GET,16187392
47.024,GET,65536
1055.933,GET,2310144
46.686,GET,65536
32138.181,GET,67305472
9650.489,GET,15548416
38.933,GET,32768
24805.701,GET,51478528
14080.143,GET,30720000
32.738,GET,16384
24853.188,GET,54394880
31766.174,PUT,54394880
4349.674,GET,9338880
307.501,GET,655360
7441.045,GET,16187392
4137.421,GET,9027584
4953.17,GET,10764288
1052.989,GET,2310144
1060.21,GET,2310144
1633.877,GET,3522560
32.971,GET,16384
68.909,PUT,32768
12894.922,GET,28229632
689.223,GET,1490944
23519.861,GET,51478528
3643.174,GET,7946240
33.946,GET,16384
47.53,GET,65536
32679.472,GET,65880064
31.127,GET,16384
327.291,GET,704512
76.017,GET,147456
37.611,GET,16384
8902.791,GET,19578880
955.431,GET,2097152
3639.357,GET,7946240
156.503,GET,294912
3088.489,GET,6782976
58619.695,GET,128532480
36.008,GET,16384
24871.429,GET,54394880
38.658,GET,32768
35.42,GET,16384
311.599,GET,655360
30.85,GET,16384
955.863,GET,2080768
78.288,GET,147456
1055.407,GET,2310144
36.985,GET,16384
33.118,GET,16384
41.572,GET,32768
1030.956,GET,2228224
2228.112,GET,4833280
37.785,GET,32768
9340.795,GET,20398080
157.628,GET,294912
4341.033,GET,9388032
1032.56,GET,2195456
4309.29,PUT,7241728
431.803,GET,901120
2261.261,GET,4931584
45.445,GET,49152
30.429,GET,16384
38.082,GET,16384
5087.14,GET,11059200
422.465,PUT,671744
1054.487,GET,2310144
6712.752,GET,14663680
49.86,GET,65536
510.481,GET,1064960
7124.417,GET,15548416
511.765,GET,1064960
1064.469,GET,2310144
5379.362,GET,11747328
16509.569,GET,30720000
42.68,GET,32768
32.112,GET,16384
7404.166,GET,16187392
24996.135,GET,54394880
44.596,GET,32768
698.485,GET,1507328
986.379,GET,2113536
1377.683,GET,2949120
29.901,GET,16384
1725.737,GET,3342336
541.338,GET,884736
1416.381,GET,2375680
497.314,GET,819200
537.138,GET,884736
63.278,GET,65536
20185.445,GET,43204608
395.525,GET,819200
307.336,GET,655360
25630.458,GET,55967744
19805.12,GET,43368448
920.497,GET,1982464
28834.57,GET,52412416
35.883,GET,32768
14051.84,GET,30720000
4164.774,GET,9027584
30.924,GET,16384
7401.304,GET,16187392
1034.903,GET,2195456
154.516,GET,294912
38.369,GET,16384
10238.52,GET,22331392
1059.697,GET,2310144
957.897,GET,2080768
31650.129,PUT,54394880
41.772,GET,32768
42.934,GET,49152
34.112,GET,16384
35.885,GET,16384
1026.798,GET,2195456
6412.68,GET,13910016
2269.848,GET,4931584
962.096,GET,2097152
4336.362,GET,9338880
7437.414,GET,16187392
1539.231,GET,3342336
30.354,GET,16384
163.231,GET,311296
704.59,GET,1507328
1992.535,GET,4341760
701.546,GET,1507328
32.449,GET,16384
1058.449,GET,2310144
888.329,GET,1900544
29.607,GET,16384
309.363,GET,655360
1353.864,GET,2949120
24412.956,GET,53280768
4277.98,GET,9338880
61920.818,GET,132939776
49829.454,PUT,83017728
23602.43,GET,51478528
35.007,GET,16384
47.508,GET,49152
517.335,GET,1064960
10402.897,GET,22740992
4254.146,GET,9338880
2190.879,GET,4734976
14078.688,GET,30720000
1591.117,GET,3440640
1831.763,GET,3981312
35.548,GET,16384
398.56,GET,819200
48.64,GET,65536
515.117,GET,1064960
9007.753,GET,19791872
48.366,GET,65536
2691.098,GET,5865472
6071.019,GET,10764288
902.832,GET,1900544
18545.242,GET,37994496
175.276,GET,344064
883.403,GET,1900544
64939.903,GET,135217152
127528.862,GET,238272512
2265.439,GET,4964352
344.673,GET,737280
40.424,GET,16384
57886.258,GET,107757568
64.484,GET,16384
34722.993,GET,52412416
67.47,GET,65536
1174.527,GET,1818624
16129.96,GET,26443776
49.691,GET,32768
16403.336,GET,27918336
42.848,GET,16384
488.149,GET,819200
61.607,GET,65536
11608.795,GET,19578880
47.427,GET,16384
82967.672,GET,151633920
472.42,GET,819200
52099.85,GET,87965696
1092.336,GET,1982464
196.256,GET,327680
45.32,GET,16384
12550.703,GET,22904832
1894.727,GET,3522560
1351.905,GET,2490368
92.627,GET,147456
1047.802,GET,1916928
29197.202,GET,54394880
1059.759,GET,1916928
15177.589,GET,26443776
31803.121,GET,54394880
7179.061,GET,10240000
61388.512,GET,86900736
8838.875,GET,15548416
5802.223,GET,10764288
1097.96,GET,2080768
1172.532,GET,2195456
43949.133,GET,86900736
83.196,GET,147456
1136.472,GET,2310144
25090.824,GET,51478528
945.092,GET,1900544
